parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
671,672,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
673,674,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
674,675,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
675,46,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
675,47,Aves,Gallus gallus,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
674,48,Aves,Meleagris gallopavo,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
673,49,Aves,Spatula discors,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
672,50,Aves,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
671,51,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
670,52,Aves,Anas cyanoptera,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
669,53,Aves,Spatula clypeata,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
668,54,Aves,Gallus gallus,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
667,55,Aves,Numididae sp.,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
666,56,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
665,57,Aves,Aves,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
676,677,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
677,58,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
677,678,Anatidae,Meleagris gallopavo,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
678,60,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
680,61,Anatidae,Arenaria interpres,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
680,62,Anatidae,Gallus gallus,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
679,681,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
681,63,Anatidae,Anatidae,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
682,65,Unknown,Gallus gallus,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
682,683,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
683,684,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
684,685,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
685,686,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
685,68,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
683,70,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
662,687,Aves,Meleagris gallopavo,TRUE,0,TRUE,Host Shift,seg7,M2_ion_channel
687,71,Meleagris gallopavo,Meleagris gallopavo,FALSE,0,TRUE,No Shift,seg7,M2_ion_channel
