parent,child,parent_state,child_state,host_switch,rate,zero_branch,group,segment,protein
1345,501,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1309,1346,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1346,1347,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1347,1348,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1348,1349,Homo sapiens,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
1349,1350,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
1350,503,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
1349,505,Unknown,Unknown,FALSE,0,TRUE,No Shift,seg4,HA_full
1348,506,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1351,1352,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1352,509,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1308,1355,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
1355,513,Homo sapiens,Homo sapiens,FALSE,0,TRUE,No Shift,seg4,HA_full
